Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Geo ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Order Day of Week,Year-Quarter,Year-Month,Shipping Days,Profit Margin (%),Revenue Per Unit,Has Discount,Is Profitable,Estimated Cost,Discount Amount
6228,CA-2014-148782,2014-11-02,2014-11-07,Standard Class,PO-18850,TEC-PH-10002923,158,88.776,3,0.2,7.7679,2014,11,November,4,Sunday,2014Q4,2014-11,5,8.75,29.59,1,1,81.01,22.19
6229,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-PH-10004093,278,110.376,4,0.4,-20.2356,2016,1,January,1,Friday,2016Q1,2016-01,5,-18.33,27.59,1,0,130.61,73.58
6230,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-AC-10000171,278,55.176,3,0.2,15.8631,2016,1,January,1,Friday,2016Q1,2016-01,5,28.75,18.39,1,1,39.31,13.79
6231,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,NW-18400,OFF-AR-10001166,58,30.32,4,0.0,11.8248,2017,7,July,3,Tuesday,2017Q3,2017-07,6,39.0,7.58,0,1,18.5,0.0
6232,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,FUR-CH-10003199,628,177.568,2,0.2,8.8784,2017,9,September,3,Monday,2017Q3,2017-09,0,5.0,88.78,1,1,168.69,44.39
6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-PA-10002005,628,19.44,3,0.0,9.3312,2017,9,September,3,Monday,2017Q3,2017-09,0,48.0,6.48,0,1,10.11,0.0
6234,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-PA-10004101,628,71.28,11,0.0,34.2144,2017,9,September,3,Monday,2017Q3,2017-09,0,48.0,6.48,0,1,37.07,0.0
6235,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-BI-10004600,628,1471.96,5,0.2,459.9875,2017,9,September,3,Monday,2017Q3,2017-09,0,31.25,294.39,1,1,1011.97,367.99
6236,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,TEC-PH-10000127,628,79.96,5,0.2,-17.991,2017,9,September,3,Monday,2017Q3,2017-09,0,-22.5,15.99,1,0,97.95,19.99
6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,OFF-EN-10004386,306,57.576,3,0.2,21.591,2016,2,February,1,Tuesday,2016Q1,2016-02,4,37.5,19.19,1,1,35.98,14.39
6238,US-2016-155180,2016-01-22,2016-01-29,Standard Class,TB-21280,OFF-BI-10004506,264,26.336,4,0.2,9.2176,2016,1,January,1,Friday,2016Q1,2016-01,7,35.0,6.58,1,1,17.12,6.58
6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,FUR-FU-10004597,536,166.5,3,0.0,21.645,2015,12,December,4,Saturday,2015Q4,2015-12,4,13.0,55.5,0,1,144.85,0.0
6240,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,OFF-ST-10001496,536,360.38,2,0.0,93.6988,2015,12,December,4,Saturday,2015Q4,2015-12,4,26.0,180.19,0,1,266.68,0.0
6241,US-2016-131912,2016-10-29,2016-11-01,Second Class,LH-17155,OFF-BI-10004236,503,11.744,1,0.2,3.8168,2016,10,October,4,Saturday,2016Q4,2016-10,3,32.5,11.74,1,1,7.93,2.94
6242,CA-2017-141572,2017-05-28,2017-05-31,Second Class,LO-17170,FUR-FU-10001185,233,247.44,8,0.0,101.4504,2017,5,May,2,Sunday,2017Q2,2017-05,3,41.0,30.93,0,1,145.99,0.0
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,OFF-BI-10000977,428,18.24,2,0.7,-14.592,2014,12,December,4,Sunday,2014Q4,2014-12,7,-80.0,9.12,1,0,32.83,42.56
6244,CA-2016-165561,2016-11-24,2016-11-28,Standard Class,CR-12580,OFF-SU-10004782,614,25.35,3,0.0,7.605,2016,11,November,4,Thursday,2016Q4,2016-11,4,30.0,8.45,0,1,17.74,0.0
6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,OFF-AR-10002067,628,119.04,6,0.0,30.9504,2015,11,November,4,Friday,2015Q4,2015-11,5,26.0,19.84,0,1,88.09,0.0
6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,FUR-FU-10002364,628,22.14,3,0.0,6.4206,2015,11,November,4,Friday,2015Q4,2015-11,5,29.0,7.38,0,1,15.72,0.0
6247,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,TEC-AC-10002018,628,13.98,2,0.0,6.0114,2015,11,November,4,Friday,2015Q4,2015-11,5,43.0,6.99,0,1,7.97,0.0
6248,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-BI-10000632,37,43.41,1,0.0,19.9686,2017,5,May,2,Monday,2017Q2,2017-05,6,46.0,43.41,0,1,23.44,0.0
6249,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,FUR-FU-10003981,37,6.24,3,0.0,2.6208,2017,5,May,2,Monday,2017Q2,2017-05,6,42.0,2.08,0,1,3.62,0.0
6250,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-AP-10001564,37,465.16,2,0.0,120.9416,2017,5,May,2,Monday,2017Q2,2017-05,6,26.0,232.58,0,1,344.22,0.0
6251,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-PA-10004082,37,7.98,1,0.0,3.99,2017,5,May,2,Monday,2017Q2,2017-05,6,50.0,7.98,0,1,3.99,0.0
6252,CA-2014-101147,2014-12-02,2014-12-04,First Class,MC-17575,OFF-AP-10004249,9,2.394,1,0.8,-6.3441,2014,12,December,4,Tuesday,2014Q4,2014-12,2,-265.0,2.39,1,0,8.74,9.58
6253,CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,OFF-PA-10003441,376,58.32,9,0.0,27.9936,2014,4,April,2,Monday,2014Q2,2014-04,0,48.0,6.48,0,1,30.33,0.0
6254,CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,TEC-PH-10004922,376,200.97,3,0.0,50.2425,2014,4,April,2,Monday,2014Q2,2014-04,0,25.0,66.99,0,1,150.73,0.0
6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,VW-21775,FUR-FU-10001731,322,21.36,8,0.0,8.1168,2015,9,September,3,Tuesday,2015Q3,2015-09,6,38.0,2.67,0,1,13.24,0.0
6256,CA-2017-139444,2017-09-09,2017-09-15,Standard Class,GK-14620,OFF-LA-10000134,172,9.856,4,0.2,3.4496,2017,9,September,3,Saturday,2017Q3,2017-09,6,35.0,2.46,1,1,6.41,2.46
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,OFF-BI-10003166,368,3.444,1,0.7,-2.5256,2015,9,September,3,Sunday,2015Q3,2015-09,2,-73.33,3.44,1,0,5.97,8.04
6258,CA-2017-141425,2017-11-02,2017-11-06,Second Class,AR-10825,OFF-SU-10000646,279,384.592,2,0.2,-81.7258,2017,11,November,4,Thursday,2017Q4,2017-11,4,-21.25,192.3,1,0,466.32,96.15
6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,JH-15820,OFF-EN-10004459,264,22.92,3,0.0,11.2308,2015,3,March,1,Saturday,2015Q1,2015-03,2,49.0,7.64,0,1,11.69,0.0
6260,CA-2015-150441,2015-08-13,2015-08-17,Second Class,RA-19285,OFF-BI-10003529,49,11.36,4,0.0,5.5664,2015,8,August,3,Thursday,2015Q3,2015-08,4,49.0,2.84,0,1,5.79,0.0
6261,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,RO-19780,OFF-BI-10002949,629,14.592,3,0.2,4.9248,2015,5,May,2,Tuesday,2015Q2,2015-05,6,33.75,4.86,1,1,9.67,3.65
6262,CA-2017-103506,2017-07-23,2017-07-27,Standard Class,LR-17035,OFF-LA-10001158,260,41.4,4,0.0,19.872,2017,7,July,3,Sunday,2017Q3,2017-07,4,48.0,10.35,0,1,21.53,0.0
6263,CA-2016-132479,2016-09-24,2016-09-26,First Class,MK-17905,OFF-BI-10004584,29,442.372,7,0.8,-729.9138,2016,9,September,3,Saturday,2016Q3,2016-09,2,-165.0,63.2,1,0,1172.29,1769.49
6264,CA-2017-160724,2017-05-05,2017-05-10,Standard Class,YS-21880,OFF-BI-10004965,373,34.5,3,0.0,15.525,2017,5,May,2,Friday,2017Q2,2017-05,5,45.0,11.5,0,1,18.98,0.0
6265,US-2016-115952,2016-10-06,2016-10-06,Same Day,JH-15910,OFF-BI-10004654,120,28.85,5,0.0,14.425,2016,10,October,4,Thursday,2016Q4,2016-10,0,50.0,5.77,0,1,14.42,0.0
6266,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,OFF-PA-10000141,437,3.488,2,0.2,1.1772,2014,11,November,4,Monday,2014Q4,2014-11,5,33.75,1.74,1,1,2.31,0.87
6267,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,OFF-PA-10001019,437,143.856,9,0.2,48.5514,2014,11,November,4,Monday,2014Q4,2014-11,5,33.75,15.98,1,1,95.3,35.96
6268,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,TEC-PH-10002496,221,311.98,2,0.0,93.594,2015,10,October,4,Thursday,2015Q4,2015-10,3,30.0,155.99,0,1,218.39,0.0
6269,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,OFF-BI-10000829,221,22.45,5,0.0,10.327,2015,10,October,4,Thursday,2015Q4,2015-10,3,46.0,4.49,0,1,12.12,0.0
6270,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,BB-11545,TEC-PH-10001448,511,39.992,1,0.2,-7.9984,2017,12,December,4,Saturday,2017Q4,2017-12,4,-20.0,39.99,1,0,47.99,10.0
6271,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,BB-11545,FUR-CH-10004983,511,1159.056,9,0.2,43.4646,2017,12,December,4,Saturday,2017Q4,2017-12,4,3.75,128.78,1,1,1115.59,289.76
6272,CA-2017-102379,2017-12-02,2017-12-06,Standard Class,BB-11545,OFF-AR-10004022,511,179.9,5,0.0,44.975,2017,12,December,4,Saturday,2017Q4,2017-12,4,25.0,35.98,0,1,134.93,0.0
6273,CA-2017-149706,2017-12-11,2017-12-12,First Class,AS-10285,TEC-AC-10001284,25,116.312,7,0.2,23.2624,2017,12,December,4,Monday,2017Q4,2017-12,1,20.0,16.62,1,1,93.05,29.08
6274,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,FUR-FU-10001847,628,12.42,3,0.0,4.4712,2016,7,July,3,Sunday,2016Q3,2016-07,5,36.0,4.14,0,1,7.95,0.0
6275,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,TEC-AC-10004595,628,428.4,3,0.0,89.964,2016,7,July,3,Sunday,2016Q3,2016-07,5,21.0,142.8,0,1,338.44,0.0
6276,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,FUR-FU-10004164,628,24.75,5,0.0,10.89,2016,7,July,3,Sunday,2016Q3,2016-07,5,44.0,4.95,0,1,13.86,0.0
6277,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,OFF-LA-10001074,628,87.71,7,0.0,41.2237,2016,7,July,3,Sunday,2016Q3,2016-07,5,47.0,12.53,0,1,46.49,0.0
6278,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,OFF-ST-10000604,628,69.52,2,0.0,17.38,2016,7,July,3,Sunday,2016Q3,2016-07,5,25.0,34.76,0,1,52.14,0.0
6279,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,TEC-PH-10000148,628,20.784,2,0.2,-4.6764,2016,7,July,3,Sunday,2016Q3,2016-07,5,-22.5,10.39,1,0,25.46,5.2
6280,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,OFF-BI-10000042,628,12.816,3,0.2,4.1652,2016,7,July,3,Sunday,2016Q3,2016-07,5,32.5,4.27,1,1,8.65,3.2
6281,CA-2017-152226,2017-05-12,2017-05-16,Standard Class,JH-15910,OFF-LA-10000443,277,5.904,2,0.2,1.9926,2017,5,May,2,Friday,2017Q2,2017-05,4,33.75,2.95,1,1,3.91,1.48
6282,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,FUR-FU-10002874,290,63.824,2,0.2,9.5736,2015,11,November,4,Friday,2015Q4,2015-11,6,15.0,31.91,1,1,54.25,15.96
6283,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,OFF-ST-10003994,290,141.552,3,0.2,-26.541,2015,11,November,4,Friday,2015Q4,2015-11,6,-18.75,47.18,1,0,168.09,35.39
6284,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,OFF-EN-10001453,500,304.9,5,0.0,143.303,2016,9,September,3,Saturday,2016Q3,2016-09,4,47.0,60.98,0,1,161.6,0.0
6285,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,FUR-CH-10000988,500,563.24,5,0.2,56.324,2016,9,September,3,Saturday,2016Q3,2016-09,4,10.0,112.65,1,1,506.92,140.81
6286,CA-2016-125080,2016-10-21,2016-10-26,Standard Class,VW-21775,FUR-TA-10003238,287,661.176,2,0.4,-231.4116,2016,10,October,4,Friday,2016Q4,2016-10,5,-35.0,330.59,1,0,892.59,440.78
6287,CA-2016-121020,2016-10-24,2016-10-31,Standard Class,CG-12040,TEC-PH-10001061,434,239.976,3,0.2,17.9982,2016,10,October,4,Monday,2016Q4,2016-10,7,7.5,79.99,1,1,221.98,59.99
6288,CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,FUR-TA-10003715,533,502.488,3,0.2,-87.9354,2014,7,July,3,Tuesday,2014Q3,2014-07,4,-17.5,167.5,1,0,590.42,125.62
6289,CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,OFF-BI-10001597,533,196.704,6,0.2,68.8464,2014,7,July,3,Tuesday,2014Q3,2014-07,4,35.0,32.78,1,1,127.86,49.18
6290,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,FUR-CH-10004063,472,915.136,4,0.2,102.9528,2015,3,March,1,Friday,2015Q1,2015-03,5,11.25,228.78,1,1,812.18,228.78
6291,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,FUR-FU-10001979,472,327.76,8,0.0,91.7728,2015,3,March,1,Friday,2015Q1,2015-03,5,28.0,40.97,0,1,235.99,0.0
6292,CA-2017-143756,2017-12-02,2017-12-05,First Class,ME-17725,FUR-CH-10001854,447,701.96,2,0.0,168.4704,2017,12,December,4,Saturday,2017Q4,2017-12,3,24.0,350.98,0,1,533.49,0.0
6293,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,TEC-PH-10002923,503,88.776,3,0.2,7.7679,2015,4,April,2,Wednesday,2015Q2,2015-04,4,8.75,29.59,1,1,81.01,22.19
6294,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,OFF-AR-10004691,503,64.14,3,0.0,16.6764,2015,4,April,2,Wednesday,2015Q2,2015-04,4,26.0,21.38,0,1,47.46,0.0
6295,CA-2014-141152,2014-09-16,2014-09-19,First Class,RF-19345,OFF-BI-10002931,263,33.552,1,0.2,12.582,2014,9,September,3,Tuesday,2014Q3,2014-09,3,37.5,33.55,1,1,20.97,8.39
6296,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-AP-10002651,220,1737.18,6,0.0,503.7822,2014,12,December,4,Sunday,2014Q4,2014-12,4,29.0,289.53,0,1,1233.4,0.0
6297,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-ST-10000689,220,704.25,5,0.0,84.51,2014,12,December,4,Sunday,2014Q4,2014-12,4,12.0,140.85,0,1,619.74,0.0
6298,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-PA-10003302,220,141.76,4,0.0,66.6272,2014,12,December,4,Sunday,2014Q4,2014-12,4,47.0,35.44,0,1,75.13,0.0
6299,CA-2014-169852,2014-10-21,2014-10-26,Standard Class,SF-20965,OFF-BI-10001460,530,36.36,3,0.2,12.2715,2014,10,October,4,Tuesday,2014Q4,2014-10,5,33.75,12.12,1,1,24.09,9.09
6300,CA-2017-107314,2017-11-30,2017-12-03,First Class,MZ-17335,FUR-FU-10003489,532,25.83,3,0.0,9.5571,2017,11,November,4,Thursday,2017Q4,2017-11,3,37.0,8.61,0,1,16.27,0.0
6301,US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,OFF-BI-10002794,9,24.588,3,0.8,-38.1114,2014,6,June,2,Friday,2014Q2,2014-06,6,-155.0,8.2,1,0,62.7,98.35
6302,US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,OFF-EN-10000461,9,13.984,2,0.2,4.7196,2014,6,June,2,Friday,2014Q2,2014-06,6,33.75,6.99,1,1,9.26,3.5
6303,CA-2017-166919,2017-11-23,2017-11-27,Standard Class,AH-10210,TEC-PH-10001305,140,195.96,5,0.2,19.596,2017,11,November,4,Thursday,2017Q4,2017-11,4,10.0,39.19,1,1,176.36,48.99
6304,CA-2017-162712,2017-06-18,2017-06-20,Second Class,NK-18490,OFF-PA-10000167,139,74.352,3,0.2,23.235,2017,6,June,2,Sunday,2017Q2,2017-06,2,31.25,24.78,1,1,51.12,18.59
6305,CA-2017-107552,2017-05-05,2017-05-05,Same Day,AI-10855,OFF-PA-10002947,265,6.68,1,0.0,3.2064,2017,5,May,2,Friday,2017Q2,2017-05,0,48.0,6.68,0,1,3.47,0.0
6306,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,OFF-SU-10002301,594,17.584,7,0.2,-4.1762,2016,11,November,4,Friday,2016Q4,2016-11,2,-23.75,2.51,1,0,21.76,4.4
6307,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,FUR-CH-10003298,594,104.784,1,0.2,-14.4078,2016,11,November,4,Friday,2016Q4,2016-11,2,-13.75,104.78,1,0,119.19,26.2
6308,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,OFF-PA-10004353,594,47.952,3,0.2,16.7832,2016,11,November,4,Friday,2016Q4,2016-11,2,35.0,15.98,1,1,31.17,11.99
6309,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,FUR-CH-10000229,594,650.352,3,0.2,-97.5528,2016,11,November,4,Friday,2016Q4,2016-11,2,-15.0,216.78,1,0,747.9,162.59
6310,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,OFF-LA-10003930,594,629.184,8,0.2,228.0792,2016,11,November,4,Friday,2016Q4,2016-11,2,36.25,78.65,1,1,401.1,157.3
6311,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,OFF-PA-10000176,594,15.176,1,0.2,5.3116,2016,11,November,4,Friday,2016Q4,2016-11,2,35.0,15.18,1,1,9.86,3.79
6312,CA-2014-112837,2014-09-11,2014-09-16,Standard Class,LW-17125,FUR-FU-10004006,514,127.95,3,0.0,21.7515,2014,9,September,3,Thursday,2014Q3,2014-09,5,17.0,42.65,0,1,106.2,0.0
6313,CA-2017-120019,2017-02-16,2017-02-21,Standard Class,NG-18355,OFF-ST-10001932,198,579.51,3,0.0,81.1314,2017,2,February,1,Thursday,2017Q1,2017-02,5,14.0,193.17,0,1,498.38,0.0
6314,CA-2017-120019,2017-02-16,2017-02-21,Standard Class,NG-18355,TEC-PH-10000923,198,14.99,1,0.0,7.3451,2017,2,February,1,Thursday,2017Q1,2017-02,5,49.0,14.99,0,1,7.64,0.0
6315,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,OFF-AR-10000380,73,151.92,4,0.0,45.576,2014,11,November,4,Monday,2014Q4,2014-11,5,30.0,37.98,0,1,106.34,0.0
6316,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,OFF-LA-10003930,73,196.62,2,0.0,96.3438,2014,11,November,4,Monday,2014Q4,2014-11,5,49.0,98.31,0,1,100.28,0.0
6317,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,OFF-PA-10001815,73,144.12,3,0.0,69.1776,2014,11,November,4,Monday,2014Q4,2014-11,5,48.0,48.04,0,1,74.94,0.0
6318,CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,OFF-PA-10004082,73,15.96,2,0.0,7.98,2014,11,November,4,Monday,2014Q4,2014-11,5,50.0,7.98,0,1,7.98,0.0
6319,CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,TEC-PH-10004071,491,39.96,5,0.2,3.4965,2017,11,November,4,Saturday,2017Q4,2017-11,4,8.75,7.99,1,1,36.46,9.99
6320,CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,OFF-PA-10002377,491,34.08,6,0.0,15.336,2017,11,November,4,Saturday,2017Q4,2017-11,4,45.0,5.68,0,1,18.74,0.0
6321,CA-2017-160017,2017-09-28,2017-10-02,Standard Class,SP-20860,OFF-PA-10001800,345,10.368,2,0.2,3.6288,2017,9,September,3,Thursday,2017Q3,2017-09,4,35.0,5.18,1,1,6.74,2.59
6322,CA-2014-123316,2014-10-13,2014-10-17,Standard Class,SP-20545,OFF-BI-10002764,261,7.752,3,0.2,2.8101,2014,10,October,4,Monday,2014Q4,2014-10,4,36.25,2.58,1,1,4.94,1.94
6323,CA-2014-141299,2014-06-03,2014-06-07,Second Class,RB-19795,OFF-EN-10004459,76,15.28,2,0.0,7.4872,2014,6,June,2,Tuesday,2014Q2,2014-06,4,49.0,7.64,0,1,7.79,0.0
6324,CA-2014-104402,2014-06-17,2014-06-23,Standard Class,DB-13660,TEC-MA-10000423,207,65.97,3,0.0,31.0059,2014,6,June,2,Tuesday,2014Q2,2014-06,6,47.0,21.99,0,1,34.96,0.0
6325,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,OFF-PA-10002986,532,33.4,5,0.0,16.032,2015,10,October,4,Thursday,2015Q4,2015-10,4,48.0,6.68,0,1,17.37,0.0
6326,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,OFF-EN-10001434,532,210.84,4,0.0,103.3116,2015,10,October,4,Thursday,2015Q4,2015-10,4,49.0,52.71,0,1,107.53,0.0
6327,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-ST-10000760,86,13.98,1,0.0,4.0542,2014,1,January,1,Monday,2014Q1,2014-01,6,29.0,13.98,0,1,9.93,0.0
6328,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,FUR-FU-10002918,86,272.94,3,0.0,30.0234,2014,1,January,1,Monday,2014Q1,2014-01,6,11.0,90.98,0,1,242.92,0.0
6329,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-BI-10000605,86,19.05,5,0.0,8.9535,2014,1,January,1,Monday,2014Q1,2014-01,6,47.0,3.81,0,1,10.1,0.0
6330,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-AP-10002311,86,247.716,4,0.1,93.5816,2014,1,January,1,Monday,2014Q1,2014-01,6,37.78,61.93,1,1,154.13,27.52
6331,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-ST-10003123,86,66.58,2,0.0,15.9792,2014,1,January,1,Monday,2014Q1,2014-01,6,24.0,33.29,0,1,50.6,0.0
6332,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-AR-10004456,86,43.92,3,0.0,12.7368,2014,1,January,1,Monday,2014Q1,2014-01,6,29.0,14.64,0,1,31.18,0.0
6333,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,FUR-FU-10002268,86,14.73,3,0.0,4.8609,2014,1,January,1,Monday,2014Q1,2014-01,6,33.0,4.91,0,1,9.87,0.0
6334,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-BI-10004364,86,29.7,5,0.0,13.365,2014,1,January,1,Monday,2014Q1,2014-01,6,45.0,5.94,0,1,16.34,0.0
6335,CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,OFF-PA-10001970,266,49.12,4,0.0,23.0864,2014,7,July,3,Friday,2014Q3,2014-07,4,47.0,12.28,0,1,26.03,0.0
6336,CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,OFF-BI-10002954,266,18.28,5,0.2,6.398,2014,7,July,3,Friday,2014Q3,2014-07,4,35.0,3.66,1,1,11.88,4.57
6337,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,FUR-FU-10000672,503,47.04,4,0.0,15.9936,2016,8,August,3,Tuesday,2016Q3,2016-08,7,34.0,11.76,0,1,31.05,0.0
6338,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,TEC-PH-10004908,503,339.96,5,0.2,42.495,2016,8,August,3,Tuesday,2016Q3,2016-08,7,12.5,67.99,1,1,297.46,84.99
6339,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,TEC-PH-10003095,265,87.8,4,0.0,43.9,2017,10,October,4,Thursday,2017Q4,2017-10,4,50.0,21.95,0,1,43.9,0.0
6340,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,FUR-CH-10002880,265,221.382,2,0.1,2.4598,2017,10,October,4,Thursday,2017Q4,2017-10,4,1.11,110.69,1,1,218.92,24.6
6341,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,TEC-MA-10001047,265,5199.96,4,0.0,1351.9896,2017,10,October,4,Thursday,2017Q4,2017-10,4,26.0,1299.99,0,1,3847.97,0.0
6342,US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,OFF-ST-10002554,288,156.512,4,0.2,-35.2152,2016,12,December,4,Saturday,2016Q4,2016-12,2,-22.5,39.13,1,0,191.73,39.13
6343,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,TEC-AC-10004469,207,119.85,3,0.0,52.734,2015,3,March,1,Saturday,2015Q1,2015-03,3,44.0,39.95,0,1,67.12,0.0
6344,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,OFF-BI-10000309,207,30.44,2,0.0,14.9156,2015,3,March,1,Saturday,2015Q1,2015-03,3,49.0,15.22,0,1,15.52,0.0
6345,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,OFF-BI-10001765,207,69.28,2,0.0,33.2544,2015,3,March,1,Saturday,2015Q1,2015-03,3,48.0,34.64,0,1,36.03,0.0
6346,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,TEC-PH-10001619,207,587.97,3,0.0,170.5113,2015,3,March,1,Saturday,2015Q1,2015-03,3,29.0,195.99,0,1,417.46,0.0
6347,CA-2017-104822,2017-10-20,2017-10-20,Same Day,RB-19465,OFF-LA-10002034,263,24.55,5,0.0,12.0295,2017,10,October,4,Friday,2017Q4,2017-10,0,49.0,4.91,0,1,12.52,0.0
6348,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-BI-10000309,532,12.176,1,0.2,4.4138,2015,5,May,2,Friday,2015Q2,2015-05,5,36.25,12.18,1,1,7.76,3.04
6349,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-ST-10000876,532,37.32,3,0.0,10.4496,2015,5,May,2,Friday,2015Q2,2015-05,5,28.0,12.44,0,1,26.87,0.0
6350,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-SU-10002573,532,35.06,2,0.0,10.518,2015,5,May,2,Friday,2015Q2,2015-05,5,30.0,17.53,0,1,24.54,0.0
